Pays;Dpt;Code INSEE;CP;Commune;Code agence;Code Directionnel;Latitude;Longitude;Commune_agence;Code postal;Latitude_agence;Longitude_agence;Distance (km);Zone
FR;61;61078;61100;CERISY BELLE ETOILE;NT61L;61L;48.798057556152;-0.626944005489375;Lonrai;61250;48.46239303110772;0.0338172912597656;61.36;Zone 3
FR;61;61079;61260;CETON;NT61L;61L;48.2252769470213;0.749444007873564;Lonrai;61250;48.46239303110772;0.0338172912597656;59.24;Zone 3
FR;61;61080;61320;CHAHAINS;NT61L;61L;48.5633316040041;-0.114166997373099;Lonrai;61250;48.46239303110772;0.0338172912597656;15.67;Zone 1
FR;61;61081;61500;CHAILLOUE;NT61L;61L;48.6525001525878;0.198611006140712;Lonrai;61250;48.46239303110772;0.0338172912597656;24.39;Zone 2
FR;61;61082;61390;LE CHALANGE;NT61L;61L;48.5936126708982;0.314166992902759;Lonrai;61250;48.46239303110772;0.0338172912597656;25.33;Zone 2
FR;61;61083;61160;CHAMBOIS;NT61L;61L;48.8055572509769;0.10666699707508;Lonrai;61250;48.46239303110772;0.0338172912597656;38.54;Zone 2
FR;61;61084;61210;CHAMPCERIE;NT61L;61L;48.8002777099611;-0.223888993263238;Lonrai;61250;48.46239303110772;0.0338172912597656;42.1;Zone 3
FR;61;61085;61320;LE CHAMP DE LA PIERRE;NT61L;61L;48.6091651916498;-0.203888997435572;Lonrai;61250;48.46239303110772;0.0338172912597656;23.97;Zone 2
FR;61;61086;61120;LES CHAMPEAUX;NT61L;61L;48.8925018310552;0.132221996784209;Lonrai;61250;48.46239303110772;0.0338172912597656;48.38;Zone 3
FR;61;61087;61560;CHAMPEAUX SUR SARTHE;NT61L;61L;48.5777778625488;0.44027799367905;Lonrai;61250;48.46239303110772;0.0338172912597656;32.65;Zone 2
FR;61;61088;61240;CHAMP HAUT;NT61L;61L;48.7255554199222;0.324167013168331;Lonrai;61250;48.46239303110772;0.0338172912597656;36.26;Zone 2
FR;61;61089;61120;CHAMPOSOULT;NT61L;61L;48.8683319091801;0.170555993914601;Lonrai;61250;48.46239303110772;0.0338172912597656;46.25;Zone 3
FR;61;61090;61190;CHAMPS;NT61L;61L;48.5833320617682;0.556110978126529;Lonrai;61250;48.46239303110772;0.0338172912597656;40.86;Zone 3
FR;61;61091;61700;CHAMPSECRET;NT61L;61L;48.610557556152;-0.55138897895813;Lonrai;61250;48.46239303110772;0.0338172912597656;46.25;Zone 3
FR;61;61092;61300;CHANDAI;NT61L;61L;48.7530555725101;0.742222011089291;Lonrai;61250;48.46239303110772;0.0338172912597656;61.43;Zone 3
FR;61;61093;61800;CHANU;NT61L;61L;48.7299995422361;-0.678056001663201;Lonrai;61250;48.46239303110772;0.0338172912597656;60.35;Zone 3
FR;61;61094;61100;LA CHAPELLE AU MOINE;NT61L;61L;48.7099990844732;-0.585277974605573;Lonrai;61250;48.46239303110772;0.0338172912597656;53.33;Zone 3
FR;61;61095;61100;LA CHAPELLE BICHE;NT61L;61L;48.712501525879;-0.628055989742308;Lonrai;61250;48.46239303110772;0.0338172912597656;56.19;Zone 3
FR;61;61096;61140;LA CHAPELLE D ANDAINE;NT61L;61L;48.5341682434079;-0.477777987718583;Lonrai;61250;48.46239303110772;0.0338172912597656;38.64;Zone 2
FR;61;61096;61140;RIVES D ANDAINE;NT61L;61L;48.5341682434079;-0.477777987718583;Lonrai;61250;48.46239303110772;0.0338172912597656;38.64;Zone 2
FR;61;61097;61400;LA CHAPELLE MONTLIGEON;NT61L;61L;48.484443664551;0.655278027057622;Lonrai;61250;48.46239303110772;0.0338172912597656;46.02;Zone 3
FR;61;61098;61500;LA CHAPELLE PRES SEES;NT61L;61L;48.5705566406249;0.160278007388109;Lonrai;61250;48.46239303110772;0.0338172912597656;15.23;Zone 1
FR;61;61099;61130;LA CHAPELLE SOUEF;NT61L;61L;48.323333740234;0.596388995647442;Lonrai;61250;48.46239303110772;0.0338172912597656;44.44;Zone 3
FR;61;61100;61270;LA CHAPELLE VIEL;NT61L;61L;48.699443817139;0.618610978126555;Lonrai;61250;48.46239303110772;0.0338172912597656;50.56;Zone 3
FR;61;61101;61570;LE CHATEAU D ALMENECHES;NT61L;61L;48.6788902282708;0.122777998447422;Lonrai;61250;48.46239303110772;0.0338172912597656;24.95;Zone 2
FR;61;61102;61450;LE CHATELLIER;NT61L;61L;48.6788902282708;-0.585833013057712;Lonrai;61250;48.46239303110772;0.0338172912597656;51.68;Zone 3
FR;61;61103;61230;CHAUMONT;NT61L;61L;48.8333320617679;0.32499998807907;Lonrai;61250;48.46239303110772;0.0338172912597656;46.5;Zone 3
FR;61;61104;61600;LA CHAUX;NT61L;61L;48.6116676330568;-0.254721999168398;Lonrai;61250;48.46239303110772;0.0338172912597656;27.01;Zone 2
FR;61;61105;61360;CHEMILLI;NT61L;61L;48.3627777099608;0.443610996007919;Lonrai;61250;48.46239303110772;0.0338172912597656;32.3;Zone 2
FR;61;61106;61210;CHENEDOUIT;NT61L;61L;48.7611122131347;-0.339722007513048;Lonrai;61250;48.46239303110772;0.0338172912597656;43.15;Zone 3
FR;61;61107;61320;CIRAL;NT61L;61L;48.4949989318852;-0.139166995882992;Lonrai;61250;48.46239303110772;0.0338172912597656;13.29;Zone 1
FR;61;61108;61230;CISAI ST AUBIN;NT61L;61L;48.7761116027829;0.347222000360491;Lonrai;61250;48.46239303110772;0.0338172912597656;41.84;Zone 3
FR;61;61109;61800;CLAIREFOUGERE;NT61L;61L;48.8080558776859;-0.696667015552519;Lonrai;61250;48.46239303110772;0.0338172912597656;66.15;Zone 3
FR;61;61110;61310;LA COCHERE;NT61L;61L;48.7233314514162;0.150555998086929;Lonrai;61250;48.46239303110772;0.0338172912597656;30.27;Zone 2
FR;61;61111;61250;COLOMBIERS;NT61L;61L;48.4702796936041;0.0538889989256861;Lonrai;61250;48.46239303110772;0.0338172912597656;1.72;Zone 1
FR;61;61112;61340;COLONARD CORUBERT;NT61L;61L;48.4080543518069;0.656943976879112;Lonrai;61250;48.46239303110772;0.0338172912597656;46.5;Zone 3
FR;61;61113;61400;COMBLOT;NT61L;61L;48.461387634277;0.592221975326555;Lonrai;61250;48.46239303110772;0.0338172912597656;41.3;Zone 3
FR;61;61114;61200;COMMEAUX;NT61L;61L;48.7872238159179;-0.111666999757289;Lonrai;61250;48.46239303110772;0.0338172912597656;37.68;Zone 2
FR;61;61115;61110;CONDEAU;NT61L;61L;48.3838882446292;0.834721982479116;Lonrai;61250;48.46239303110772;0.0338172912597656;59.92;Zone 3
FR;61;61116;61110;CONDE SUR HUISNE;NT61L;61L;48.380279541016;0.850832998752618;Lonrai;61250;48.46239303110772;0.0338172912597656;61.16;Zone 3
FR;61;61117;61250;CONDE SUR SARTHE;NT61L;61L;48.432498931885;0.033610999584198;Lonrai;61250;48.46239303110772;0.0338172912597656;3.32;Zone 1
FR;61;61118;61400;CORBON;NT61L;61L;48.4538879394533;0.626389026641864;Lonrai;61250;48.46239303110772;0.0338172912597656;43.84;Zone 3
FR;61;61120;61160;COUDEHARD;NT61L;61L;48.8424987792968;0.137222006917001;Lonrai;61250;48.46239303110772;0.0338172912597656;42.95;Zone 3
FR;61;61121;61360;COULIMER;NT61L;61L;48.4758338928218;0.466389000415799;Lonrai;61250;48.46239303110772;0.0338172912597656;32.02;Zone 2
FR;61;61122;61230;COULMER;NT61L;61L;48.7733345031741;0.29888901114464;Lonrai;61250;48.46239303110772;0.0338172912597656;39.72;Zone 2
FR;61;61123;61160;COULONCES;NT61L;61L;48.8391685485839;0.0113890003412958;Lonrai;61250;48.46239303110772;0.0338172912597656;41.93;Zone 3
FR;61;61124;61220;LA COULONCHE;NT61L;61L;48.6480560302732;-0.456667006015779;Lonrai;61250;48.46239303110772;0.0338172912597656;41.68;Zone 3
FR;61;61125;61110;COULONGES LES SABLONS;NT61L;61L;48.4016685485842;0.900277972221373;Lonrai;61250;48.46239303110772;0.0338172912597656;64.47;Zone 3
FR;61;61126;61170;COULONGES SUR SARTHE;NT61L;61L;48.5327796936037;0.399722009897229;Lonrai;61250;48.46239303110772;0.0338172912597656;28.15;Zone 2
FR;61;61127;61150;LA COURBE;NT61L;61L;48.7444458007809;-0.191110998392109;Lonrai;61250;48.46239303110772;0.0338172912597656;35.48;Zone 2
FR;61;61128;61340;COURCERAULT;NT61L;61L;48.4388885498051;0.657778024673438;Lonrai;61250;48.46239303110772;0.0338172912597656;46.23;Zone 3
FR;61;61129;61400;COURGEON;NT61L;61L;48.4783325195308;0.612500011920944;Lonrai;61250;48.46239303110772;0.0338172912597656;42.83;Zone 3
FR;61;61130;61560;COURGEOUT;NT61L;61L;48.5086097717292;0.48722198605537;Lonrai;61250;48.46239303110772;0.0338172912597656;33.91;Zone 2
FR;61;61131;61310;COURMENIL;NT61L;61L;48.778331756592;0.234444007277487;Lonrai;61250;48.46239303110772;0.0338172912597656;38.12;Zone 2
FR;61;61133;61390;COURTOMER;NT61L;61L;48.626667022705;0.35722199082375;Lonrai;61250;48.46239303110772;0.0338172912597656;30.07;Zone 2
FR;61;61135;61410;COUTERNE;NT61L;61L;48.5152778625492;-0.41472199559212;Lonrai;61250;48.46239303110772;0.0338172912597656;33.67;Zone 2
FR;61;61136;61550;COUVAINS;NT61L;61L;48.8608322143552;0.56111097335815;Lonrai;61250;48.46239303110772;0.0338172912597656;58.92;Zone 3
FR;61;61137;61220;CRAMENIL;NT61L;61L;48.7458343505861;-0.378610998392111;Lonrai;61250;48.46239303110772;0.0338172912597656;43.8;Zone 3
FR;61;61138;61230;CROISILLES;NT61L;61L;48.7663879394531;0.263889014720918;Lonrai;61250;48.46239303110772;0.0338172912597656;37.82;Zone 2
FR;61;61139;61120;CROUTTES;NT61L;61L;48.922779083252;0.136943995952608;Lonrai;61250;48.46239303110772;0.0338172912597656;51.76;Zone 3
FR;61;61140;61300;CRULAI;NT61L;61L;48.7050018310552;0.668056011199936;Lonrai;61250;48.46239303110772;0.0338172912597656;54.01;Zone 3
FR;61;61141;61250;CUISSAI;NT61L;61L;48.4716682434082;0.0175000000745058;Lonrai;61250;48.46239303110772;0.0338172912597656;1.59;Zone 1
FR;61;61142;61130;DAME MARIE;NT61L;61L;48.3549995422361;0.613888978958155;Lonrai;61250;48.46239303110772;0.0338172912597656;44.57;Zone 3
FR;61;61143;61250;DAMIGNY;NT61L;61L;48.4491653442377;0.0733330026268968;Lonrai;61250;48.46239303110772;0.0338172912597656;3.27;Zone 1
FR;61;61144;61340;DANCE;NT61L;61L;48.36222076416;0.759167015552493;Lonrai;61250;48.46239303110772;0.0338172912597656;54.84;Zone 3
FR;61;61145;61700;DOMFRONT;NT61L;61L;48.593055725098;-0.64527797698973;Lonrai;61250;48.46239303110772;0.0338172912597656;52.22;Zone 3
FR;61;61146;61700;DOMPIERRE;NT61L;61L;48.6336097717291;-0.550000011920931;Lonrai;61250;48.46239303110772;0.0338172912597656;47.12;Zone 3
FR;61;61147;61110;DORCEAU;NT61L;61L;48.4236106872559;0.801944017410273;Lonrai;61250;48.46239303110772;0.0338172912597656;56.99;Zone 3
FR;61;61148;61100;DURCET;NT61L;61L;48.7483329772951;-0.437222003936767;Lonrai;61250;48.46239303110772;0.0338172912597656;47.09;Zone 3
FR;61;61149;61440;ECHALOU;NT61L;61L;48.7291679382323;-0.492778003215788;Lonrai;61250;48.46239303110772;0.0338172912597656;48.88;Zone 3
FR;61;61150;61370;ECHAUFFOUR;NT61L;61L;48.7402763366699;0.38722199201584;Lonrai;61250;48.46239303110772;0.0338172912597656;40.43;Zone 3
FR;61;61151;61270;ECORCEI;NT61L;61L;48.7191658020021;0.580833017826079;Lonrai;61250;48.46239303110772;0.0338172912597656;49.43;Zone 3
FR;61;61152;61160;ECORCHES;NT61L;61L;48.8677787780761;0.0919440016150496;Lonrai;61250;48.46239303110772;0.0338172912597656;45.28;Zone 3
FR;61;61153;61150;ECOUCHE;NT61L;61L;48.7188873291022;-0.12361100316048;Lonrai;61250;48.46239303110772;0.0338172912597656;30.8;Zone 2
FR;61;61154;61400;EPERRAIS;NT61L;61L;48.4230575561519;0.551110982894902;Lonrai;61250;48.46239303110772;0.0338172912597656;38.52;Zone 2
FR;61;61155;61350;L EPINAY LE COMTE;NT61L;61L;48.4711112976068;-0.810555994510654;Lonrai;61250;48.46239303110772;0.0338172912597656;62.45;Zone 3
FR;61;61156;61500;ESSAY;NT61L;61L;48.5419425964358;0.248333007097241;Lonrai;61250;48.46239303110772;0.0338172912597656;18.15;Zone 1
FR;61;61157;61310;EXMES;NT61L;61L;48.7611122131347;0.179444000124927;Lonrai;61250;48.46239303110772;0.0338172912597656;34.91;Zone 2
FR;61;61158;61600;FAVEROLLES;NT61L;61L;48.6697235107419;-0.296389013528819;Lonrai;61250;48.46239303110772;0.0338172912597656;33.55;Zone 2
FR;61;61159;61390;FAY;NT61L;61L;48.6577796936041;0.41138899326324;Lonrai;61250;48.46239303110772;0.0338172912597656;35.34;Zone 2
FR;61;61160;61400;FEINGS;NT61L;61L;48.5461120605468;0.633889019489312;Lonrai;61250;48.46239303110772;0.0338172912597656;45.31;Zone 3
FR;61;61161;61160;FEL;NT61L;61L;48.795833587646;0.113889001309872;Lonrai;61250;48.46239303110772;0.0338172912597656;37.55;Zone 2
FR;61;61162;61380;LA FERRIERE AU DOYEN;NT61L;61L;48.6624984741211;0.496666997671128;Lonrai;61250;48.46239303110772;0.0338172912597656;40.77;Zone 3
FR;61;61163;61450;LA FERRIERE AUX ETANGS;NT61L;61L;48.6633338928218;-0.520277976989748;Lonrai;61250;48.46239303110772;0.0338172912597656;46.6;Zone 3
FR;61;61164;61500;LA FERRIERE BECHET;NT61L;61L;48.583057403564;0.07388900220394;Lonrai;61250;48.46239303110772;0.0338172912597656;13.74;Zone 1
FR;61;61165;61420;LA FERRIERE BOCHARD;NT61L;61L;48.4127769470207;-0.0316670015454291;Lonrai;61250;48.46239303110772;0.0338172912597656;7.34;Zone 1
FR;61;61166;61390;FERRIERES LA VERRERIE;NT61L;61L;48.6513900756841;0.377499997615808;Lonrai;61250;48.46239303110772;0.0338172912597656;32.94;Zone 2
FR;61;61167;61550;LA FERTE FRENEL;NT61L;61L;48.8411102294921;0.512221992015839;Lonrai;61250;48.46239303110772;0.0338172912597656;54.92;Zone 3
FR;61;61168;61600;LA FERTE MACE;NT61L;61L;48.592777252197;-0.358889013528821;Lonrai;61250;48.46239303110772;0.0338172912597656;32.43;Zone 2
FR;61;61169;61100;FLERS;NT61L;61L;48.7469444274898;-0.568055987358092;Lonrai;61250;48.46239303110772;0.0338172912597656;54.51;Zone 3
FR;61;61170;61200;FLEURE;NT61L;61L;48.6897201538092;-0.0558330006897453;Lonrai;61250;48.46239303110772;0.0338172912597656;26.13;Zone 2
FR;61;61171;61160;FONTAINE LES BASSETS;NT61L;61L;48.8563880920412;0.0052780001424252;Lonrai;61250;48.46239303110772;0.0338172912597656;43.86;Zone 3
FR;61;61172;61420;FONTENAI LES LOUVETS;NT61L;61L;48.5230560302728;0.0016670000040903;Lonrai;61250;48.46239303110772;0.0338172912597656;7.15;Zone 1
FR;61;61173;61200;FONTENAI SUR ORNE;NT61L;61L;48.7233314514162;-0.0708329975605037;Lonrai;61250;48.46239303110772;0.0338172912597656;30.03;Zone 2
FR;61;61174;61210;LA FORET AUVRAY;NT61L;61L;48.8122215271;-0.342222005128858;Lonrai;61250;48.46239303110772;0.0338172912597656;47.76;Zone 3
FR;61;61175;61250;FORGES;NT61L;61L;48.4986114501947;0.116388998925688;Lonrai;61250;48.46239303110772;0.0338172912597656;7.31;Zone 1
FR;61;61176;61570;FRANCHEVILLE;NT61L;61L;48.63777923584;-0.0541669987142089;Lonrai;61250;48.46239303110772;0.0338172912597656;20.56;Zone 2
FR;61;61177;61800;FRENES;NT61L;61L;48.7861099243162;-0.681110978126528;Lonrai;61250;48.46239303110772;0.0338172912597656;63.82;Zone 3
FR;61;61178;61230;LA FRESNAIE FAYEL;NT61L;61L;48.832500457764;0.231111004948618;Lonrai;61250;48.46239303110772;0.0338172912597656;43.65;Zone 3
FR;61;61179;61210;LA FRESNAYE AU SAUVAGE;NT61L;61L;48.7397232055659;-0.254444003105159;Lonrai;61250;48.46239303110772;0.0338172912597656;37.46;Zone 2
FR;61;61180;61120;FRESNAY LE SAMSON;NT61L;61L;48.8833312988277;0.211110994219781;Lonrai;61250;48.46239303110772;0.0338172912597656;48.6;Zone 3
FR;61;61181;61230;GACE;NT61L;61L;48.7933311462402;0.297778010368349;Lonrai;61250;48.46239303110772;0.0338172912597656;41.63;Zone 3
FR;61;61182;61420;GANDELAIN;NT61L;61L;48.4799995422359;-0.0880559980869268;Lonrai;61250;48.46239303110772;0.0338172912597656;9.22;Zone 1
FR;61;61183;61390;GAPREE;NT61L;61L;48.6227798461907;0.29305601119995;Lonrai;61250;48.46239303110772;0.0338172912597656;26.16;Zone 2
FR;61;61184;61550;GAUVILLE;NT61L;61L;48.8288879394527;0.55583298206329;Lonrai;61250;48.46239303110772;0.0338172912597656;56.04;Zone 3
FR;61;61185;61130;GEMAGES;NT61L;61L;48.294445037842;0.616666972637205;Lonrai;61250;48.46239303110772;0.0338172912597656;47.04;Zone 3
FR;61;61186;61140;GENESLAY;NT61L;61L;48.5119438171389;-0.47999998927116;Lonrai;61250;48.46239303110772;0.0338172912597656;38.38;Zone 2
FR;61;61187;61270;LES GENETTES;NT61L;61L;48.6650009155269;0.56888902187347;Lonrai;61250;48.46239303110772;0.0338172912597656;45.47;Zone 3
FR;61;61188;61240;LA GENEVRAIE;NT61L;61L;48.6838874816888;0.318888992071152;Lonrai;61250;48.46239303110772;0.0338172912597656;32.39;Zone 2
FR;61;61189;61210;GIEL COURTEILLES;NT61L;61L;48.7752761840822;-0.197778001427648;Lonrai;61250;48.46239303110772;0.0338172912597656;38.76;Zone 2
FR;61;61190;61310;GINAI;NT61L;61L;48.7475013732913;0.21583299338818;Lonrai;61250;48.46239303110772;0.0338172912597656;34.43;Zone 2
FR;61;61191;61550;GLOS LA FERRIERE;NT61L;61L;48.8572235107419;0.598610997200025;Lonrai;61250;48.46239303110772;0.0338172912597656;60.49;Zone 3
FR;61;61192;61240;GODISSON;NT61L;61L;48.6797218322753;0.251388996839518;Lonrai;61250;48.46239303110772;0.0338172912597656;29.01;Zone 2
FR;61;61193;61550;LA GONFRIERE;NT61L;61L;48.8191680908198;0.473888993263242;Lonrai;61250;48.46239303110772;0.0338172912597656;51.24;Zone 3
FR;61;61194;61150;GOULET;NT61L;61L;48.7338905334472;-0.0938889980316175;Lonrai;61250;48.46239303110772;0.0338172912597656;31.63;Zone 2
FR;61;61195;61600;LE GRAIS;NT61L;61L;48.639999389648;-0.327778011560439;Lonrai;61250;48.46239303110772;0.0338172912597656;33.21;Zone 2
FR;61;61196;61130;LE GUE DE LA CHAINE;NT61L;61L;48.3747215270998;0.52388900518417;Lonrai;61250;48.46239303110772;0.0338172912597656;37.56;Zone 2
FR;61;61197;61160;GUEPREI;NT61L;61L;48.836944580078;-0.0080559998750686;Lonrai;61250;48.46239303110772;0.0338172912597656;41.77;Zone 3
FR;61;61198;61120;GUERQUESALLES;NT61L;61L;48.904445648193;0.211389005184168;Lonrai;61250;48.46239303110772;0.0338172912597656;50.87;Zone 3
FR;61;61199;61210;HABLOVILLE;NT61L;61L;48.7872238159179;-0.167778000235557;Lonrai;61250;48.46239303110772;0.0338172912597656;39.06;Zone 2
FR;61;61200;61410;HALEINE;NT61L;61L;48.5191688537603;-0.441666990518569;Lonrai;61250;48.46239303110772;0.0338172912597656;35.71;Zone 2
FR;61;61201;61700;LA HAUTE CHAPELLE;NT61L;61L;48.6058311462401;-0.668888986110681;Lonrai;61250;48.46239303110772;0.0338172912597656;54.29;Zone 3
FR;61;61202;61250;HAUTERIVE;NT61L;61L;48.4777793884279;0.199722006916998;Lonrai;61250;48.46239303110772;0.0338172912597656;12.39;Zone 1
FR;61;61203;61250;HELOUP;NT61L;61L;48.3977775573731;0.0252780001610518;Lonrai;61250;48.46239303110772;0.0338172912597656;7.21;Zone 1
FR;61;61204;61260;L HERMITIERE;NT61L;61L;48.2816658020018;0.643611013889286;Lonrai;61250;48.46239303110772;0.0338172912597656;49.45;Zone 3
FR;61;61205;61470;HEUGON;NT61L;61L;48.8563880920412;0.39833301305771;Lonrai;61250;48.46239303110772;0.0338172912597656;51.39;Zone 3
FR;61;61206;61290;L HOME CHAMONDOT;NT61L;61L;48.5886116027829;0.71555602550507;Lonrai;61250;48.46239303110772;0.0338172912597656;52.28;Zone 3
FR;61;61207;61130;IGE;NT61L;61L;48.3238906860349;0.521389007568359;Lonrai;61250;48.46239303110772;0.0338172912597656;39.26;Zone 2
FR;61;61208;61190;IRAI;NT61L;61L;48.6708335876462;0.696389019489286;Lonrai;61250;48.46239303110772;0.0338172912597656;54.12;Zone 3
FR;61;61209;61320;JOUE DU BOIS;NT61L;61L;48.5827789306642;-0.23222200572491;Lonrai;61250;48.46239303110772;0.0338172912597656;23.78;Zone 2
FR;61;61210;61150;JOUE DU PLAIN;NT61L;61L;48.6905555725099;-0.123056001961232;Lonrai;61250;48.46239303110772;0.0338172912597656;27.89;Zone 2
FR;61;61211;61140;JUVIGNY SOUS ANDAINE;NT61L;61L;48.5527763366699;-0.508055984973912;Lonrai;61250;48.46239303110772;0.0338172912597656;41.28;Zone 3
FR;61;61212;61200;JUVIGNY SUR ORNE;NT61L;61L;48.730556488037;0.0222219992429022;Lonrai;61250;48.46239303110772;0.0338172912597656;29.83;Zone 2
FR;61;61213;61320;LALACELLE;NT61L;61L;48.4763908386232;-0.143333002924919;Lonrai;61250;48.46239303110772;0.0338172912597656;13.19;Zone 1
FR;61;61214;61300;L AIGLE;NT61L;61L;48.7636108398443;0.628332972526529;Lonrai;61250;48.46239303110772;0.0338172912597656;55.17;Zone 3
FR;61;61215;61170;LALEU;NT61L;61L;48.5533332824713;0.379721999168403;Lonrai;61250;48.46239303110772;0.0338172912597656;27.49;Zone 2
FR;61;61216;61320;LA LANDE DE GOULT;NT61L;61L;48.5847206115717;-0.0488889999687671;Lonrai;61250;48.46239303110772;0.0338172912597656;14.91;Zone 1
FR;61;61217;61210;LA LANDE DE LOUGE;NT61L;61L;48.6930541992189;-0.25111100077629;Lonrai;61250;48.46239303110772;0.0338172912597656;33.17;Zone 2
FR;61;61218;61100;LA LANDE PATRY;NT61L;61L;48.764720916748;-0.595833003520976;Lonrai;61250;48.46239303110772;0.0338172912597656;57.32;Zone 3
FR;61;61219;61100;LA LANDE ST SIMEON;NT61L;61L;48.8222236633302;-0.4375;Lonrai;61250;48.46239303110772;0.0338172912597656;52.99;Zone 3
FR;61;61220;61290;LA LANDE SUR EURE;NT61L;61L;48.55638885498;0.865000009536713;Lonrai;61250;48.46239303110772;0.0338172912597656;62.3;Zone 3
FR;61;61221;61100;LANDIGOU;NT61L;61L;48.7483329772951;-0.470555990934367;Lonrai;61250;48.46239303110772;0.0338172912597656;48.93;Zone 3
FR;61;61222;61100;LANDISACQ;NT61L;61L;48.7583312988279;-0.647777974605546;Lonrai;61250;48.46239303110772;0.0338172912597656;60.08;Zone 3
FR;61;61223;61800;LARCHAMP;NT61L;61L;48.6955566406253;-0.680555999279017;Lonrai;61250;48.46239303110772;0.0338172912597656;58.74;Zone 3
FR;61;61224;61250;LARRE;NT61L;61L;48.495555877686;0.16361099481583;Lonrai;61250;48.46239303110772;0.0338172912597656;10.28;Zone 1
FR;61;61225;61240;LIGNERES;NT61L;61L;48.7344436645512;0.310277998447418;Lonrai;61250;48.46239303110772;0.0338172912597656;36.48;Zone 2
FR;61;61226;61190;LIGNEROLLES;NT61L;61L;48.590278625488;0.583889007568362;Lonrai;61250;48.46239303110772;0.0338172912597656;43.05;Zone 3
FR;61;61227;61220;LIGNOU;NT61L;61L;48.6708335876462;-0.345833003520972;Lonrai;61250;48.46239303110772;0.0338172912597656;36.36;Zone 2
FR;61;61228;61420;LIVAIE;NT61L;61L;48.5144424438479;-0.0327779985964298;Lonrai;61250;48.46239303110772;0.0338172912597656;7.6;Zone 1
FR;61;61229;61400;LOISAIL;NT61L;61L;48.5013885498053;0.590278029441832;Lonrai;61250;48.46239303110772;0.0338172912597656;41.37;Zone 3
FR;61;61230;61290;LONGNY AU PERCHE;NT61L;61L;48.5305557250978;0.752777993679022;Lonrai;61250;48.46239303110772;0.0338172912597656;53.67;Zone 3
FR;61;61231;61320;LONGUENOE;NT61L;61L;48.518054962158;-0.0686110034584976;Lonrai;61250;48.46239303110772;0.0338172912597656;9.78;Zone 1
FR;61;61232;61700;LONLAY L ABBAYE;NT61L;61L;48.6488876342771;-0.708889007568367;Lonrai;61250;48.46239303110772;0.0338172912597656;58.62;Zone 3
FR;61;61233;61600;LONLAY LE TESSON;NT61L;61L;48.6436119079593;-0.35249999165535;Lonrai;61250;48.46239303110772;0.0338172912597656;34.92;Zone 2
FR;61;61234;61250;LONRAI;NT61L;61L;48.4619445800779;0.039721999317408;Lonrai;61250;48.46239303110772;0.0338172912597656;0.44;Zone 1
FR;61;61235;61330;LORE;NT61L;61L;48.4872207641598;-0.579721987247474;Lonrai;61250;48.46239303110772;0.0338172912597656;45.45;Zone 3
FR;61;61236;61150;LOUCE;NT61L;61L;48.7036094665531;-0.10388900339603;Lonrai;61250;48.46239303110772;0.0338172912597656;28.68;Zone 2
FR;61;61237;61150;LOUGE SUR MAIRE;NT61L;61L;48.6938896179201;-0.225556001067161;Lonrai;61250;48.46239303110772;0.0338172912597656;32.08;Zone 2
FR;61;61238;61160;LOUVIERES EN AUGE;NT61L;61L;48.8699989318853;0.0313890017569069;Lonrai;61250;48.46239303110772;0.0338172912597656;45.33;Zone 3
FR;61;61239;61330;LUCE;NT61L;61L;48.5513877868652;-0.595833003520976;Lonrai;61250;48.46239303110772;0.0338172912597656;47.57;Zone 3
FR;61;61240;61500;MACE;NT61L;61L;48.6352767944342;0.14000000059605;Lonrai;61250;48.46239303110772;0.0338172912597656;20.76;Zone 2
FR;61;61241;61110;LA MADELEINE BOUVET;NT61L;61L;48.4716682434082;0.901666998863211;Lonrai;61250;48.46239303110772;0.0338172912597656;64.18;Zone 3
FR;61;61242;61290;LE MAGE;NT61L;61L;48.5094451904299;0.803332984447484;Lonrai;61250;48.46239303110772;0.0338172912597656;57.12;Zone 3
FR;61;61243;61600;MAGNY LE DESERT;NT61L;61L;48.570278167725;-0.32638901472092;Lonrai;61250;48.46239303110772;0.0338172912597656;29.19;Zone 2
FR;61;61244;61380;MAHERU;NT61L;61L;48.6577796936041;0.436111003160482;Lonrai;61250;48.46239303110772;0.0338172912597656;36.79;Zone 2
FR;61;61245;61110;MAISON MAUGIS;NT61L;61L;48.4536094665528;0.701111018657685;Lonrai;61250;48.46239303110772;0.0338172912597656;49.36;Zone 3
FR;61;61246;61260;MALE;NT61L;61L;48.2708320617677;0.738610982894927;Lonrai;61250;48.46239303110772;0.0338172912597656;56.4;Zone 3
FR;61;61247;61290;MALETABLE;NT61L;61L;48.565277099609;0.699443995952614;Lonrai;61250;48.46239303110772;0.0338172912597656;50.49;Zone 3
FR;61;61248;61350;MANTILLY;NT61L;61L;48.5219421386723;-0.800000011920924;Lonrai;61250;48.46239303110772;0.0338172912597656;61.98;Zone 3
FR;61;61249;61570;MARCEI;NT61L;61L;48.662776947021;0.0447219982743259;Lonrai;61250;48.46239303110772;0.0338172912597656;22.3;Zone 2
FR;61;61250;61290;MARCHAINVILLE;NT61L;61L;48.5838890075679;0.812777996063237;Lonrai;61250;48.46239303110772;0.0338172912597656;59.1;Zone 3
FR;61;61251;61170;MARCHEMAISONS;NT61L;61L;48.5205574035638;0.301943987607962;Lonrai;61250;48.46239303110772;0.0338172912597656;20.85;Zone 2
